country_code,year,BN.KLT.DINV.CD,BX.KLT.DINV.WD.GD.ZS,BX.KLT.DINV.CD.WD,BM.KLT.DINV.GD.ZS,BN.TRF.KOGT.CD,BN.FIN.TOTL.CD,BX.KLT.DREM.CD.DT,BN.RES.INCL.CD,BN.CAB.XOKA.GD.ZS,BN.GSR.GNFS.CD,BX.GSR.MRCH.CD,BM.GSR.MRCH.CD,BM.GSR.TOTL.CD,BX.GSR.INSF.ZS,BM.GSR.INSF.ZS,BX.GSR.TRAN.ZS,BM.GSR.TRAN.ZS,BX.GSR.TRVL.ZS,BM.GSR.TRVL.ZS,BX.GRT.EXTA.CD.WD,BX.GRT.TECH.CD.WD,FI.RES.TOTL.DT.ZS,DT.AMT.PNGC.CD,DT.AMT.PCBK.CD,DT.AMT.MLAT.CD,DT.DSB.DPPG.CD,DT.DSF.DPPG.CD,DT.IXA.DPPG.CD,DT.IXA.OFFT.CD,DT.DOD.DECT.CD.CG,DT.CUR.OTHC.ZS,DT.DOD.PRVS.CD,DT.DOD.PUBS.CD,DT.DOD.DSTC.CD,DT.DOD.DECT.GN.ZS,NY.GNP.MKTP.KD.ZG,NY.GNP.PCAP.KD.ZG,NY.GDP.PCAP.KN,NY.GDP.PCAP.PP.CD,SE.PRM.GINT.ZS,SE.PRM.NINT.ZS,SE.PRM.PRS5.ZS,SE.PRM.PRSL.ZS,SE.SEC.PROG.ZS,SE.PRM.REPT.ZS,SE.SEC.REPT.ZS,SE.XPD.MTOT.ZS,SE.XPD.CPRM.ZS,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,SE.XPD.TERT.ZS,SE.XPD.TOTL.GD.ZS,SE.XPD.PRIM.PC.ZS,SE.SEC.AGES,SE.PRM.TCHR,SE.PRM.AGES,SE.PRM.ENRL.TC.ZS,SE.SEC.ENRL.TC.ZS,SE.SEC.TCHR,SE.ADT.LITR.ZS,SE.SEC.CMPT.LO.ZS,SE.PRM.CMPT.ZS,SE.PRM.DURS,SE.SEC.DURS,SE.PRM.UNER,SE.PRM.ENRL,SE.PRM.ENRR,SE.PRM.PRIV.ZS,SE.SEC.ENRR,SE.TER.ENRR,SE.SEC.ENRL.GC,SE.SEC.ENRL.VO,AG.AGR.TRAC.NO,AG.LND.TRAC.ZS,EA.PRD.AGRI.KD,AG.YLD.CREL.KG,AG.CON.FERT.ZS,AG.PRD.FOOD.XD,AG.PRD.LVSK.XD,EN.URB.LCTY,EN.URB.LCTY.UR.ZS,EN.URB.MCTY.TL.ZS,SP.RUR.TOTL,SP.RUR.TOTL.ZS,SP.URB.TOTL,SP.URB.TOTL.IN.ZS,SP.URB.GROW,EN.ATM.METH.AG.ZS,EN.ATM.NOXE.AG.ZS,EN.ATM.CO2E.PC,EN.ATM.PM25.MC.M3,EN.ATM.PM25.MC.ZS,EG.ELC.ACCS.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,EG.NSF.ACCS.ZS,EG.NSF.ACCS.RU.ZS,EG.NSF.ACCS.UR.ZS,EG.USE.COMM.CL.ZS,EG.USE.CRNW.ZS,EG.USE.ELEC.KH.PC,EG.ELC.LOSS.ZS,EG.ELC.COAL.ZS,EG.ELC.NUCL.ZS,EG.ELC.RNWX.ZS,EG.FEC.RNEW.ZS,ER.H2O.FWAG.ZS,ER.H2O.FWDM.ZS,ER.H2O.FWIN.ZS,ER.GDP.FWTL.M3.KD,AG.LND.IRIG.AG.ZS,AG.LND.AGRI.ZS,AG.LND.ARBL.ZS,EN.CLC.DRSK.XQ,EN.CLC.MDAT.ZS,AG.LND.FRST.ZS,AG.LND.TOTL.K2,AG.LND.EL5M.ZS,EN.POP.EL5M.ZS,FB.CBK.BRWR.P3,FB.CBK.BRCH.P5,FB.CBK.DPTR.P3,FB.BNK.CAPA.ZS,FB.AST.NPER.ZS,FS.AST.CGOV.GD.ZS,FM.AST.PRVT.ZG.M3,FS.AST.DOMS.GD.ZS,FD.AST.PRVT.GD.ZS,FM.AST.NFRG.CN,CM.MKT.LCAP.GD.ZS,CM.MKT.TRAD.GD.ZS,FP.CPI.TOTL,NY.GDP.DEFL.ZS,FP.CPI.TOTL.ZG,NY.GDP.DEFL.KD.ZG,PX.REX.REER,FR.INR.DPST,FR.INR.LNDP,FR.INR.LEND,FR.INR.RINR,FR.INR.RISK,FD.RES.LIQU.AS.ZS,SH.MLR.TRET.ZS,SH.IMM.IDPT,SH.STA.ACSN,SH.TBS.DTEC.ZS,SH.MED.CMHW.P3,SH.XPD.PCAP.PP.KD,SH.XPD.PRIV.ZS,SH.XPD.PUBL.ZS,SH.XPD.PUBL.GX.ZS,SP.DYN.LE00.IN,SP.DYN.IMRT.IN,SH.DTH.IMRT,SP.DYN.CBRT.IN,IT.MLT.MAIN,GB.XPD.RSDV.GD.ZS,SI.DST.10TH.10,SI.DST.05TH.20,SI.DST.FRST.10,SI.DST.FRST.20,SI.POV.2DAY,IC.FRM.BRIB.ZS,IC.FRM.FEMO.ZS,IC.FRM.FEMM.ZS,IC.BUS.NREG,IC.TAX.METG,IC.TAX.OTHR.CP.ZS,IC.PRP.PROC,IC.TAX.DURS,IC.TAX.TOTL.CP.ZS,MS.MIL.TOTL.P1,MS.MIL.XPND.GD.ZS,GC.BAL.CASH.GD.ZS,GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.CN,GC.XPN.TOTL.GD.ZS,SL.TLF.0714.SW.TM,SL.TLF.0714.WK.TM,SL.AGR.0714.ZS,SL.MNF.0714.ZS,SL.SRV.0714.ZS,SL.AGR.EMPL.ZS,SL.IND.EMPL.ZS,SL.SRV.EMPL.ZS,SL.GDP.PCAP.EM.KD,SL.TLF.PART.ZS,SL.EMP.SELF.ZS,SL.TLF.ACTI.1524.NE.ZS,SL.TLF.PRIM.ZS,SL.TLF.SECO.ZS,SL.TLF.TERT.ZS,SM.POP.TOTL.ZS,SL.UEM.LTRM.ZS,SL.UEM.PRIM.ZS,SL.UEM.SECO.ZS,SL.UEM.TERT.ZS,SL.UEM.TOTL.NE.ZS,country,life_expectancy,gdp
MEX,2015,,,,,,,,,,,,,,,,,,,,,,,,3761439000,602324000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4656124782965,2.98147520744947,,,,,,,,,,,,,,,,,,,,,85.2,,,,,,,,11.3,26820,,,,,,,,,,,,,,,6.8,286,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mexico,76.7,9143.128494
MOZ,2000,,2.77486012769084,139200000,,,,300000,,,,,,,,,,,,,755310000,172680000,13.2239195085868,0,674000,18371000,0,71935000,403594000,402030000,52135000,3.74959999999999,0,4692578000,559594000,137.737758564974,0.228964726378749,-2.4625517911691,8006.20964584044,440.352584533883,110.405067443848,21.4690704345703,52.4561004638672,32.9678115844727,57.2173385620117,23.52659034729,19.7951107025146,,,,,,,,13,39754,6,63.9890289306641,,,,3.7831699848175,16.0977592468262,7,5,1512425,2543820,74.4492721557617,,6.05140018463135,0.666360020637512,103763,20047,,,175.932117998645,868.138,,87.73,107.15,1018992,19.1733926163984,5.57907411390029,12949921,70.902,5314615,29.098,3.33569108244397,47.2687601674595,68.2316705167426,0.073883946463244,5.92846849236697,6.84246342621018,7.1,0.1,24.1566361949275,2.3350358009338,,,11.5726945462622,89.4733026455813,121.82077880325,10.0969471947195,0,0,0,92.4817972186396,,,,,,61.2299397237977,4.95943437015184,,,52.3767135481574,786380,1.832448,6.479798,,,,,17.8,,,,,,,,36.4633900253501,52.2375246299394,12.7236099919417,10.9025243203657,,9.695,9.3441666666667,19.0391666666667,7.33675125626226,2.0702777777778,,,70,14.1,23,,26.78923174,1.84973784662311,4.31188307337689,16.99348256,48.6866097560976,115,91685,44.784,85714,,,,,,,,,,,,,,,,6100,1.10359413537142,,,,,,,,,,,,,3707,,,,,,,2.00651141644113,,,,,,Mozambique,49,277.6486591
MUS,2012,-5670164539,5.14621651324916,589018302.8286,187.783452196708,-7999947.621,-1197747014,1074229203.08286,191544198.7,-7.22992189873729,-1491097860,2649119895,5104770500,9017179890,5.66656303851941,7.92554031860209,11.4164799965967,24.4972103254654,43.4410984011259,14.9663980969514,83240000,21180000,29.8776317195741,2965988000,14677000,24702000,0,0,822000,671000,644230000,25.6484,5752481000,1408750000,2908359000,89.0148536624961,,,218385.323375922,16949.7077850081,105.964279174805,74.2755432128906,96.9746932983398,95.8068084716797,78.114372253418,3.6670401096344,11.7075996398926,,,26.4139804840088,53.7540588378906,7.85019016265869,3.48588991165161,10.1762504577637,11,5427,5,20.9386405944824,14.7082004547119,8643,,84.5821380615234,99.3434219360352,6,7,2167,113634,108.169288635254,28.8461208343506,95.851463317871,39.864818572998,115677,11446,,,8160.69201743671,3389.646,224.184210526316,95.77,130.79,,,,751470,59.836,504412,40.164,-0.239398233010893,,,,,,100,100,100,99.2586273234338,98.6676192842424,100,0.506634571359114,16.3401953458821,2075.03571195383,6.82874508401859,41.1154808723632,0,18.0550589917769,,,,,,21.8390804597701,42.8571428571429,37.4384236453202,,,18.9556650246305,2030,,,,21.7447277991788,,8.46572419512964,3.63707898309436,7.77697034063569,16.0598900082794,113.688327117094,100.724680499456,401320906857.268,62.7320900035471,2.58473579847765,110.635112090837,125.40444434946,3.85216033315953,3.17826073506653,,6.23333333333333,2.43333333333334,8.66666666666667,5.31934333114304,5.03916666666667,2.91657735936543,,98,93,48,,816.62077847,2.46354340921787,2.29270279078213,9.84821038,73.8634146341464,12.8,174,11.5,349100,0.18125,29.04,43.88,2.98,7.42,2.96,,,,6825,,,4,161,27.5,2500,0.145576870518867,-0.59175674968454,37.2202871414366,128016200000,20.7529757924301,,,,,,7.5,28,64.5,,,20.6000003814697,43.9000015258789,,,,,29.7999992370605,39.4000015258789,23.2999992370605,19.8999996185303,8.69999980926514,Mauritius,73.9,9291.227619
PRY,2004,,0.469001433674417,37679000,,,,192300000,,,,,,,,,,,,,19890000,48150000,24.7960474694452,93000000,6741000,127898000,0,0,321000,308000,743438000,0.0792,1592201000,2430824000,666321000,69.7695173757839,6.49910590439391,4.71045989778884,3085080.81186,5251.98825751784,115.738006591797,,87.7129516601563,83.9766616821289,90.2334365844727,6.70112991333008,0.912310004234313,89.4141311645508,94.1579132080078,46.6221389770508,29.7930393218994,15.9180297851563,3.43809008598328,9.97529029846191,12,33434,6,27.8434505462646,11.8362102508545,44440,,70.2480697631835,94.3968200683594,6,6,45904,930918,111.673217773438,16.4403305053711,66.7552108764648,24.7634391784668,478787,47214,23470,69.6439169139466,2069.53496369789,2445.808,78.4219584569733,94.03,89.87,1695574,52.0419312898469,29.7273965056624,2445650,42.878,3258092,57.122,2.09547007671367,,,0.716846063514093,,,,,,,,,,54.0076954627044,828.228205272959,4.24024185939034,0,0,0,66.7332702187431,,,,,,49.433677321923,8.48225522275359,,,46.9509187012333,397300,,,84.8747452513818,4.11873895468768,,,10.8,1.16620784667994,7.39747451422127,17.2626387083214,14.6198263199589,8904310986133.46,,0.038388662308477,66.8069398301956,272.776002961952,4.32326492967492,8.98596533979116,80.0333333333333,5.10833333333333,28.4359747971254,33.5443081304587,22.5334910913536,,50.9562622356995,,92,74.4,82,,305.54021526,3.74542279685762,2.15632107314237,14.72103337,71.0711707317073,24.6,3240,24.422,303425,0.07266,42.09,57.38,1.36,3.84,17.25,,,,,,,6,,,24000,1.11085550601498,,,,,,,,,,33.2999992370605,16.5,50.2000007629395,,25.2999992370605,57,,,,,,,,,,7.40000009536743,Paraguay,71.9,148.527976
SSD,2014,,-5.2702572714218,-700000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.796330027687176,-4.60562214759034,1504.54024270277,2018.87581688171,,,,,,,,,,,,,,,12,,6,,,,,,,6,6,,,,,,,,,,,,,,,,306569,13.8442870509861,,9696776,81.409,2214408,18.591,5.00256588897514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06903275902656,1.68356872064003,50.6064653723586,,,,,,,,,,,218.639939144239,,-3.08515638959469,,,,,,,,,39,6.7,48,,,,,,,62,26144,,0,,,,,,,48,21.9,9.4,,2.6,2.8,9,218,29,,8.15435132932504,,,,,,,,,,,,,,,,,,,,,,,,,,South Sudan,56.6,1151.861715
SWE,2001,,4.68636895433077,11243410845.8585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58357363341406,1.31121743860984,326290.248607233,29811.3731710934,99.397361755371,,98.7892303466797,98.7473526000977,99.9514694213867,0,0,63.9206695556641,100,27.3278694152832,37.733570098877,28.0310001373291,6.68600988388062,20.6789302825928,13,68949,7,11.4001197814941,13.953709602356,66536,,,102.305946350098,6,6,1973,786027,109.725440979004,3.9334499835968,147.689346313477,70.2963485717773,635159,293265,163900,609.067261241174,25496.0476999013,4583.339,,100.55,101.92,1216110,16.260496330822,13.6703627264511,1417037,15.929,7478923,84.071,0.322021443548705,,,5.74702606576468,,,,,,,,,50.7339434762616,15.2579909089664,16020.9803101633,7.30530028775643,1.97964045917262,44.6232866115907,2.63683901110802,37.6615780211991,,,,,,7.68630891455866,6.55797631232636,,,68.6601354973924,410340,,,,,,6.5,1.5,4.22112641386852,,105.214859591708,90.4967379565874,-262741601319.066,98.5816234720939,161.193072030523,88.3008648169116,85.3743025805596,2.40595834145441,2.50487759072182,99.025,2.1,3.45,5.55,2.97070976606269,1.55435833333333,0.50601225365089,,99,99.3,83,,2507.76132533,1.67125202078037,7.18824025921963,13.18351253,79.7951219512195,3.4,255,10.3,5954000,3.91382,,,,,,,,,,,,,,,69500,1.72061191301506,1.73360558162808,54.2509069338574,1344408000000,32.9665917445816,,,,,,2.29999995231628,23.7999992370605,73.599998474121,43473,13.8999996185303,10.6999998092651,52.4000015258789,18.8999996185303,55.4000015258789,24.6000003814697,,22.2999992370605,31.2000007629395,51.7000007629395,11.8999996185303,4.69999980926514,Sweden,79.8,26969.24457
SYC,2013,-133931961.9,4.06006172351135,57288922.5409242,-5.43120285784339,70506239.53,-48693511.05,,94694309.24,-11.754218910854,-89625306.57,629231053.4,1074648722,1663095299.7,0.220775598480113,1.77948070259886,17.9829320962838,33.2022820730645,52.0359482079431,7.89133517581959,11930000,4760000,,,,,,,,,,,,,,,,,86185.6099444093,25626.7982979205,112.386016845703,46.6809692382813,,,,,,,,,,,,,12,661,6,13.1346397399902,11.613450050354,595,,101.100509643555,99.3367691040039,6,7,63,8682,108.308380126953,10.5390501022339,71.6730575561523,3.27869009971619,6684,226,,,978.323636040626,,1750,114.01,117.51,,,,42045,46.769,47855,53.231,2.38748507161043,,,,6.50576258536748,0,,,,,,,,,,,,,,,6.569,65.69,27.74,101.365908274699,,3.25274725274725,0.175824175824176,,,89.3846153846154,455,,,206.77900053717,49.9983766411119,1688.27375616472,9.22806961060302,9.22147669946777,13.5841403042153,4.01358516135631,35.4045980936551,20.0540902734973,7081314072.16004,,,114.618005623296,219.598642753107,4.33893848329119,2.66512548123174,,3.42883588986758,8.85799857517372,12.2868344650413,9.37193515198937,8.35449369031976,8.5087131661428,,98,98.4,110,,936.88975723,0.32276544833631,3.70977406166369,9.61542373,74.2268292682927,12.1,21,18.6,21752,,,,,,,,,,,,,4,76,25.5,840,0.934486477879502,,,,,,,,,,,,,,,,,,,,,,,,,,Seychelles,72.9,15687.34795
ZAF,2002,,1.28141241983384,1479804588.75227,,,,2024655448.1,,,,,,,,,,,,,290530000,220210000,23.1817357009262,2698000000,26202000,2645000,0,0,0,0,9115706000,16.6323,11403406000,13962591000,8054000000,29.9215979717076,4.31907901940068,2.86099811439493,45716.2069953143,8406.85480615379,119.401588439941,44.3440208435059,84.1285400390625,78.6991500854492,98.3782577514648,7.40126991271973,13.4224395751953,,,44.1479110717773,31.2630405426025,14.6484699249268,5.06622982025146,13.5493202209473,14,211600,7,35.2822685241699,29.6899108886719,146643,,94.2836685180664,91.3005676269531,7,5,389158,7465728,106.78018951416,1.92915999889374,86.4421005249023,,4108709,245108,67750,49.4525547445255,4117.36606477196,2771.818,61.2048905109489,97.65,89.7,6064367,22.9968514346547,31.7537861709869,19175922,42.102,26370423,57.898,2.32719366529568,,,7.63368838926592,,,,,,,,,3.04315764681045,11.9599625243059,4588.93024237181,6.32309071942314,93.2834318552003,5.48626489266302,0.136344503211874,18.4472114530005,62.69,31.23,6.048,18.1980955248265,,80.8085137953491,11.2934736911523,,,7.61773652408313,1213090,,,,,,9.3,2.9,34.6142481360937,-16.1124595658862,155.248767198465,56.0304246669132,83744135962.033,157.598509362918,60.5066295506995,64.5411069640457,58.4603177808741,9.16403785488946,12.2054056881939,69.4560878659347,10.7741666666667,4.9758333333333,15.75,3.15902276727747,4.5875,9.65345261884277,,70,58.5,62,,676.17436124,5.12126024772684,3.37353533227316,13.33187102,53.4411951219512,54.7,61206,23.613,4917000,,,,,,,,,,,,,,,,60000,1.52931040814183,-1.55611231086701,,,26.4703395699347,,,,,,12.1999998092651,25.2000007629395,52.5,13873,8.39999961853027,,32.0999984741211,,,,,26.3999996185303,51.9000015258789,38.5999984741211,5,27.2000007629395,South Africa,54.9,2518.398261
AGO,2010,4567640566,-3.87097455630347,-3227211182.45,1.60781794144825,933926.55,7746598128,7525740360,5199651876,9.00324032789367,16030508138,50594853215,16666858027,43642118667,,5.79860938623482,4.98411137071161,16.468317240701,83.9171211694089,0.789688914870368,206050000,41840000,116.522306012353,0,1784033000,9523000,0,0,67608000,3180000,-65181000,0.103700000000003,493000,15465634000,180703000,22.920797855134,,,,,161.395004272461,62.5060386657715,,,52.4816703796387,10.8463697433472,,,,,,,3.47643995285034,,12,93734,6,45.5865097045898,,,,,46.7568893432617,6,6,496158,4273006,123.836761474609,1.94600999355316,31.3139896392822,,487529,362805,,,,629.311,8.43,173.96,120.7,4508434,52.9870077974371,25.8469881697199,12711389,59.903,8508565,40.097,5.36394106353152,22.5203667356761,80.9092946383551,1.4016541694671,13.3540856471237,89.5311325013404,34.6,5.5,55.346691447267,40.4964327812195,9.0021073818207,62.9501458877883,2.34774955667021,58.0291460127154,227.238946889329,11.5066984767847,0,0,0,57.2750449010808,,,,,,46.8356461057191,3.28868212079891,,,46.9078366888586,1246700,,,,8.98724459315014,71.8884618799187,,,-2.90405975530381,9.69326529071257,19.0589699054733,19.6537847990957,1731026445273.39,,,100,,14.4705411972156,,,12.7562991888339,9.787272833293,22.5435720221269,,11.7235720221269,48.5561271657791,,91,46.2,55,,235.55567256,1.34700287458003,2.06125546541996,6.30076733,50.6541707317073,109.6,108137,47.529,281122,,,,,,,51.3,56.6,13.5,,2.5,,7,282,52.1,117000,4.19913276073363,0.850442440510669,,,25.7814881518625,,,,,,,,,4660,,,,,,,0.30813921651291,,,,,,Angola,49.6,3529.53482
ALB,2008,-874269998.9,9.63387059274806,1240972848.53596,2.84677283891114,115299006.1,-1936347198,301199448.13199,269138849.9,-15.669399657966,-3452609515,546110870,4358658627,7148986640.9,2.72587904791797,6.32103616911632,7.96061200218542,14.7686203112182,62.7048351147743,65.5444402445063,191680000,109080000,55.7748681927305,16966000,994000,27207000,0,0,146000,146000,1340336000,5.9808,638290000,2298124000,1149654000,32.7373618457422,5.13498345228598,5.9448325315891,220828.168803995,8769.11711197955,,,92.1695327758789,93.7623977661133,99.2247924804688,1.19576001167297,,,,,,,,,10,10277,6,19.4078006744385,16.7941608428955,24208,95.9386367797852,89.8298187255859,,4,8,,199454,,5.90312004089355,82.3950805664063,32.3213081359863,376901,29652,7438,121.934426229508,2757.59875586468,4081.154,75.8770491803279,107.74,97.41,,,,1473922,50.009,1473392,49.991,1.43512421072918,64.9978145984821,79.7217763509898,1.58011328280597,,,,,,,,,16.2117811993438,10.4643453455939,1617.7441562046,38.530418751646,0,0,0,35.9553632727122,,,,,9.99153259949196,43.1021897810219,22.2627737226277,,,28.4211678832117,27400,,,107.273756917641,23.6172291342787,,8.6,6.6,29.8022332048433,12.2810654199745,66.5118816003314,35.330801984386,206641783843.107,,,94.4164213626452,166.040717276134,3.35924241776586,3.85766181414662,,6.80274238793673,6.21690032494347,13.0196427128802,8.82167067763277,6.77790761239409,15.8800290701415,,99,89.6,86,,480.57100628,3.17551721067942,2.69389861932058,8.36560747,76.6323170731707,16,529,12.885,343591,0.15412,24.46,39,3.73,8.87,6.11,,,,3005,,,6,368,49.6,14500,1.98486885667761,,,,,,,,,,,,,15543,,59.5999984741211,41.5999984741211,,,,,,,,,13,Albania,75.3,437.539647
BGR,2004,,10.2021355141248,2662208755.84264,,,,755464442.53,,,,,,,,,,,,,410120000,202120000,56.1790609747278,693357000,9082000,179184000,0,0,30716000,0,2360528000,0.109499999999997,3807107000,7413666000,3267474000,63.3750184619425,6.10411513748919,6.6822281035837,7597.77698983481,9158.03419757719,103.739593505859,,,92.2518920898438,98.3362121582031,2.26241993904114,1.72497999668121,,97.8504104614258,19.492639541626,39.8806114196777,21.2729396820068,2.34125995635986,11.3013296127319,11,18762,7,16.747730255127,12.2320804595947,57609,,62.5832214355469,100.41185760498,4,8,9096,314221,105.122276306152,0.380309998989105,89.403221130371,41.9378890991211,496064,208614,30962,93.456082100815,12758.3907254805,4077.77,80.8517959553275,110.21,98.84,1157368,21.1780433940482,14.873975747321,2316218,29.767,5464943,70.233,-0.03805353995978,,,6.01288843657135,,,,,,,,,24.7896038269943,3.91994737367774,3939.0008766044,12.2917974219089,46.1232076473712,40.5904504417516,0.002413942934389,9.60140198460302,,,,,,49.006987863185,30.4615667524825,,,33.0617874218463,108760,,,,84.2572363205307,,,2,-0.948389009502103,25.1627258311527,33.5952531334516,33.0504747617025,9320698326.46127,10.7453173279704,1.76051597941104,69.2369037910506,69.5229525351743,6.34613314327915,5.63228686495682,82.4916666666667,3.04970833333333,5.82161666666667,8.871325,3.06633343949473,6.22715833333333,13.0472133794872,,95,85.8,71,,646.74611475,2.87004188382418,4.44331250617582,11.51964767,72.5634146341463,14.6,960,9,2726800,0.47518,,,,,,,,,23838,2.8,,8,,,85000,2.4938177649359,1.52164487840388,,,32.6655238087823,,,,,,9.80000019073486,33.2999992370605,56.5999984741211,14533,2.79999995231628,15.8000001907349,29.5,20.7000007629395,54.7999992370605,23.7000007629395,,59.4000015258789,34.5999984741211,51.2000007629395,11.3999996185303,12,Bulgaria,72.2,3381.57837
CMR,2001,,0.76076266694698,73285099.5982808,,,,53947916.267,,,,,,,,,,,,,308760000,105060000,3.48877590358544,90947000,0,51559000,0,0,144560000,50504000,-812428000,4.36930000000001,225986000,8324051000,924310000,109.080778833693,3.74975944520142,1.07404742240782,422700.623791849,1984.23793560505,112.324157714844,,,,,,,,,,,,2.60995006561279,,12,42873,6,62.7213401794434,19.5789108276367,43326,,,,6,7,,2689052,98.1432266235352,26.3513698577881,32.0455017089844,4.62893009185791,684643,163633,,,782.323257722895,1709.149,,79.19,89.73,1560356,20.6849586918847,18.2766620157212,8805931,53.861,7543433,46.139,3.91520518132402,,,0.209262635537382,,,,,,,,,4.67978092602847,79.7975609889813,160.923690976603,25.6989550974301,0,0,0,85.1956242558743,,,,,,19.3776311057519,12.6081529902054,,,46.3201540056271,472710,,,,,,,,4.83459462441532,,15.2480796513252,8.90765902572075,108929673475.144,,,81.0446389417932,102.178500104428,4.41977245881145,2.17850010442801,95.1332927774398,5,15.6666666666667,20.6666666666667,18.0939889931282,,20.3264221819029,,63,42.4,22,,88.61001207,3.53718184743231,1.12919928256769,6.78618977,51.7571951219512,89.3,57753,41.07,106287,,33.65,49.01,2.49,6.17,50.85,,,,,,,,,,31100,1.29036003476202,,,,,,,88.21,2.1,7.1,61.2999992370605,9.10000038146973,22.6000003814697,3060,,77.5,49.2999992370605,,,,,,,,,7.5,Cameroon,51.5,614.6729339
CYP,2011,-85714313.7,7.67362523720411,2078721742.21061,7.35720986342586,81324627.37,-1054770509,,-56060597.01,-2.981580713865,-1059433873,2748167067,7950453148,15401762389,12.0804183059442,5.40468801941171,26.5993134096644,41.3140968833262,32.7016457226437,34.2836883869444,,,,,,,,,,,,,,,,,5.49364522776314,2.83609818480758,19531.7559094632,32983.1139065648,101.034172058105,,,,98.883689880371,0.178399994969368,0.948629975318909,78.9753265380859,87.4605102539063,31.3218994140625,42.6022300720215,20.4467906951904,7.2425799369812,35.5012016296387,12,4045,6,13.4415302276611,9.72688007354736,6466,98.6784286499023,92.8713912963867,101.733100891113,6,6,387,54371,101.200538635254,7.7559700012207,92.8256225585938,46.5397300720215,58716,4178,,,13500.3010358722,1955.399,151.202380952381,87.67,97.95,,,,363959,32.594,752685,67.406,0.95246125467293,,,6.73537582255401,17.156785281338,100,,,,,,,3.14907295501554,1.95674775407063,4270.83296019143,3.24609454250355,0,0,3.6112801785352,7.41574686134132,,,,,21.4101461736887,12.5865800865801,9.09090909090909,,,18.702380952381,9240,,,,55.8703483042568,,5.29525657699956,9.98623419964975,,,,,,10.5330636213651,1.6582269702372,103.289449395642,117.254380475594,3.289449395642,1.95676599630497,100.661672180601,,,,,,,,99,100,87,,2399.94557171,4.03231345618294,3.54578252381706,7.66366043,79.571512195122,2.9,39,11.619,405024,0.45612,26.7,41.32,3.41,8.38,,,,,19538,,,7,149,22,12750,1.77094783427089,-5.74185317810983,104.199727609646,20305130000,39.4683769578698,,,,,,2.90000009536743,21.1000003814697,76,35623,9.80000019073486,17.8999996185303,38.7999992370605,20,39.2999992370605,39.5,,20.7999992370605,18.7000007629395,44.0999984741211,36.2000007629395,7.90000009536743,Cyprus,79.7,32233.83942
ESP,2002,,5.67162329326935,39993217336.4126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81651575119737,1.1400541290848,22413.7841980261,24659.0987041919,99.4485626220703,98.0774993896484,,,,,,75.9152984619141,95.2283020019531,25.8182697296143,41.3912086486816,22.8421897888184,4.13603019714355,17.7628593444824,12,177797,6,14.0089197158813,11.0480499267578,281206,,,,6,6,2757,2490744,104.757339477539,33.6029281616211,112.757217407227,62.1323394775391,2663112,443665,946053,732.863118754357,28050.7583197124,3228.75,164.451777829421,100.14,102.05,5154674,16.2562812976859,23.1331681999504,9722744,23.467,31708814,76.533,1.89254302850064,,,7.59128078166889,,,,,,,,,14.8325896537401,3.35077985358399,5576.5462645648,8.022357732049,34.3689692685387,26.2657502386242,4.98422371069995,7.41510566896117,63.93,15.19,20.88,29.0810249936501,12.8488391855604,58.9511862776531,25.8676659185636,,,34.2637864700224,499040,,,,,,8.2,1.1,,,,,,65.4558723999317,64.9899517803568,81.0622841777811,80.6867692254678,3.06677727084192,4.11510064036491,89.2015766798057,2.5,1.80583333333333,4.30583333333333,0.183194072517155,0.96666666666666,,,98,99.9,82,,1756.90920516,2.08147463637218,5.16893594362782,13.28496019,79.5682926829268,5.2,2125,10.1,17640745,0.96005,,,,,,,,,,,,,,,251200,1.12287932010122,0.264918162308752,47.2689673396611,354180700000,26.2467836132435,,,,,,5.90000009536743,31.2000007629395,62.9000015258789,38578,7.59999990463257,18.7999992370605,43.5999984741211,50.9000015258789,20.2000007629395,28.8999996185303,,33.4000015258789,56.7999992370605,20.7000007629395,22.5,11.1000003814697,Spain,79.5,1719.53541
